19.24,69.19,-0.319
19.24,69.17,-0.319
19.25,69.15,-0.319
19.25,69.14,-0.319
19.25,69.12,-0.319
19.25,69.11,-0.319
19.25,69.09,-0.319
19.26,69.07,-0.319
19.26,69.06,-0.319
19.26,69.04,-0.319
19.26,69.02,-0.319
19.26,69.01,-0.319
19.26,68.99,-0.319
19.27,68.97,-0.319
19.27,68.96,-0.319
19.27,68.94,-0.319
19.27,68.92,-0.319
19.27,68.90,-0.319
19.27,68.89,-0.319
19.28,68.87,-0.319
19.28,68.85,-0.319
19.28,68.84,-0.319
19.28,68.82,-0.319
19.28,68.81,-0.319
19.28,68.79,-0.319
19.28,68.77,-0.319
19.29,68.76,-0.319
19.29,68.74,-0.319
19.29,68.72,-0.319
19.29,68.71,-0.319
19.29,68.69,-0.319
19.29,68.67,-0.319
19.30,68.66,-0.318
19.30,68.64,-0.318
19.30,68.62,-0.318
19.30,68.61,-0.318
19.30,68.59,-0.318
19.31,68.57,-0.318
19.31,68.56,-0.318
19.31,68.54,-0.318
19.31,68.52,-0.318
19.31,68.51,-0.318
19.31,68.49,-0.318
19.32,68.47,-0.318
19.32,68.46,-0.318
19.32,68.44,-0.318
19.32,68.42,-0.318
19.32,68.41,-0.318
19.32,68.39,-0.318
19.33,68.37,-0.318
19.33,68.36,-0.318
19.33,68.34,-0.318
19.33,68.32,-0.318
19.33,68.31,-0.318
19.33,68.29,-0.318
19.33,68.27,-0.318
19.34,68.26,-0.318
19.34,68.24,-0.318
19.34,68.22,-0.318
19.34,68.21,-0.318
19.34,68.19,-0.318
19.34,68.17,-0.318
19.35,68.16,-0.318
19.35,68.14,-0.318
19.35,68.12,-0.318
19.35,68.11,-0.318
19.35,68.09,-0.318
19.36,68.07,-0.318
19.36,68.06,-0.318
19.36,68.04,-0.318
19.36,68.02,-0.318
19.36,68.00,-0.318
19.36,67.99,-0.318
19.37,67.97,-0.318
19.37,67.96,-0.318
19.37,67.94,-0.318
19.37,67.92,-0.318
19.37,67.91,-0.318
19.37,67.89,-0.318
19.38,67.87,-0.318
19.38,67.86,-0.318
19.38,67.84,-0.318
19.38,67.82,-0.318
19.38,67.81,-0.318
19.38,67.79,-0.318
19.38,67.77,-0.318
19.39,67.76,-0.318
19.39,67.74,-0.318
19.39,67.72,-0.318
19.39,67.71,-0.318
19.39,67.69,-0.317
19.39,67.67,-0.317
19.40,67.66,-0.317
19.40,67.64,-0.317
19.40,67.62,-0.317
19.40,67.61,-0.317
19.40,67.59,-0.317
19.41,67.57,-0.317
19.41,67.56,-0.317
19.41,67.54,-0.317
19.41,67.52,-0.317
19.41,67.51,-0.317
19.41,67.49,-0.317
19.42,67.47,-0.317
19.42,67.46,-0.317
19.42,67.44,-0.317
19.42,67.42,-0.317
19.42,67.41,-0.317
19.42,67.39,-0.317
19.43,67.37,-0.317
19.43,67.36,-0.317
19.43,67.34,-0.317
19.43,67.32,-0.317
19.43,67.31,-0.317
19.43,67.29,-0.317
19.43,67.27,-0.317
19.44,67.26,-0.317
19.44,67.24,-0.317
19.44,67.22,-0.317
19.44,67.21,-0.317
19.44,67.19,-0.317
19.44,67.17,-0.317
19.45,67.16,-0.317
19.45,67.14,-0.317
19.45,67.12,-0.317
19.45,67.11,-0.317
19.45,67.09,-0.317
19.46,67.07,-0.317
19.46,67.06,-0.317
19.46,67.04,-0.317
19.46,67.02,-0.317
19.46,67.01,-0.317
19.46,66.99,-0.317
19.47,66.97,-0.317
19.47,66.96,-0.317
19.47,66.94,-0.317
19.47,66.92,-0.317
19.47,66.91,-0.317
19.47,66.89,-0.317
19.48,66.87,-0.317
19.48,66.86,-0.317
19.48,66.84,-0.317
19.48,66.82,-0.317
19.48,66.81,-0.317
19.48,66.79,-0.317
19.48,66.77,-0.317
19.49,66.76,-0.317
19.49,66.74,-0.317
19.49,66.72,-0.316
19.49,66.71,-0.316
19.49,66.69,-0.316
19.49,66.67,-0.316
19.50,66.66,-0.316
19.50,66.64,-0.316
19.50,66.62,-0.316
19.50,66.61,-0.316
19.50,66.59,-0.316
19.51,66.57,-0.316
19.51,66.56,-0.316
19.51,66.54,-0.316
19.51,66.52,-0.316
19.51,66.51,-0.316
19.51,66.49,-0.316
19.52,66.47,-0.316
19.52,66.46,-0.316
19.52,66.44,-0.316
19.52,66.42,-0.316
19.52,66.41,-0.316
19.52,66.39,-0.316
19.53,66.37,-0.316
19.53,66.36,-0.316
19.53,66.34,-0.316
19.53,66.32,-0.316
19.53,66.31,-0.316
19.53,66.29,-0.316
19.53,66.27,-0.316
19.54,66.26,-0.316
19.54,66.24,-0.316
19.54,66.22,-0.316
19.54,66.21,-0.316
19.54,66.19,-0.316
19.54,66.17,-0.316
19.55,66.16,-0.316
19.55,66.14,-0.316
19.55,66.12,-0.316
19.55,66.11,-0.316
19.55,66.09,-0.316
19.56,66.07,-0.316
19.56,66.06,-0.316
19.56,66.04,-0.316
19.56,66.02,-0.316
19.56,66.01,-0.316
19.56,65.99,-0.316
19.57,65.97,-0.316
19.57,65.96,-0.316
19.57,65.94,-0.316
19.57,65.92,-0.316
19.57,65.91,-0.316
19.57,65.89,-0.316
19.58,65.87,-0.316
19.58,65.86,-0.316
19.58,65.84,-0.316
19.58,65.82,-0.316
19.58,65.81,-0.316
19.58,65.79,-0.316
19.58,65.77,-0.315
19.59,65.76,-0.315
19.59,65.74,-0.315
19.59,65.72,-0.315
19.59,65.71,-0.315
19.59,65.69,-0.315
19.59,65.67,-0.315
19.60,65.66,-0.315
19.60,65.64,-0.315
19.60,65.62,-0.315
19.60,65.61,-0.315
19.60,65.59,-0.315
19.61,65.57,-0.315
19.61,65.56,-0.315
19.61,65.54,-0.315
19.61,65.52,-0.315
19.61,65.51,-0.315
19.61,65.49,-0.315
19.62,65.47,-0.315
19.62,65.46,-0.315
19.62,65.44,-0.315
19.62,65.42,-0.315
19.62,65.41,-0.315
19.62,65.39,-0.315
19.63,65.37,-0.315
19.63,65.36,-0.315
19.63,65.34,-0.315
19.63,65.32,-0.315
19.63,65.31,-0.315
19.63,65.29,-0.315
19.63,65.27,-0.315
19.64,65.26,-0.315
19.64,65.24,-0.315
19.64,65.22,-0.315
19.64,65.21,-0.315
19.64,65.19,-0.315
19.64,65.17,-0.315
19.65,65.16,-0.315
19.65,65.14,-0.315
19.65,65.13,-0.315
19.65,65.11,-0.315
19.65,65.09,-0.315
19.66,65.07,-0.315
19.66,65.06,-0.315
19.66,65.04,-0.315
19.66,65.02,-0.315
19.66,65.01,-0.315
19.66,64.99,-0.315
19.67,64.97,-0.315
19.67,64.96,-0.315
19.67,64.94,-0.315
19.67,64.92,-0.315
19.67,64.91,-0.315
19.67,64.89,-0.315
19.68,64.88,-0.315
19.68,64.86,-0.315
19.68,64.84,-0.315
19.68,64.83,-0.315
19.68,64.81,-0.314
19.68,64.79,-0.314
19.68,64.78,-0.314
19.69,64.76,-0.314
19.69,64.74,-0.314
19.69,64.73,-0.314
19.69,64.71,-0.314
19.69,64.69,-0.314
19.69,64.68,-0.314
19.70,64.66,-0.314
19.70,64.64,-0.314
19.70,64.63,-0.314
19.70,64.61,-0.314
19.70,64.59,-0.314
19.71,64.58,-0.314
19.71,64.56,-0.314
19.71,64.54,-0.314
19.71,64.53,-0.314
19.71,64.51,-0.314
19.71,64.49,-0.314
19.72,64.48,-0.314
19.72,64.46,-0.314
19.72,64.44,-0.314
19.72,64.43,-0.314
19.72,64.41,-0.314
19.72,64.39,-0.314
19.73,64.38,-0.314
19.73,64.36,-0.314
19.73,64.34,-0.314
19.73,64.33,-0.314
19.73,64.31,-0.314
19.73,64.29,-0.314
19.73,64.28,-0.314
19.74,64.26,-0.314
19.74,64.24,-0.314
19.74,64.23,-0.314
19.74,64.21,-0.314
19.74,64.19,-0.314
19.74,64.18,-0.314
19.75,64.16,-0.314
19.75,64.14,-0.314
19.75,64.13,-0.314
19.75,64.11,-0.314
19.75,64.09,-0.314
19.76,64.08,-0.314
19.76,64.06,-0.314
19.76,64.04,-0.314
19.76,64.03,-0.314
19.76,64.01,-0.314
19.76,63.99,-0.314
19.77,63.98,-0.314
19.77,63.96,-0.314
19.77,63.94,-0.313
19.77,63.93,-0.313
19.77,63.91,-0.313
19.77,63.89,-0.313
19.78,63.88,-0.313
19.78,63.86,-0.313
19.78,63.84,-0.313
19.78,63.83,-0.313
19.78,63.81,-0.313
19.78,63.79,-0.313
19.78,63.78,-0.313
19.79,63.76,-0.313
19.79,63.74,-0.313
19.79,63.73,-0.313
19.79,63.71,-0.313
19.79,63.69,-0.313
19.79,63.68,-0.313
19.80,63.66,-0.313
19.80,63.64,-0.313
19.80,63.63,-0.313
19.80,63.61,-0.313
19.80,63.59,-0.313
19.81,63.58,-0.313
19.81,63.56,-0.313
19.81,63.54,-0.313
19.81,63.53,-0.313
19.81,63.51,-0.313
19.81,63.49,-0.313
19.82,63.48,-0.313
19.82,63.46,-0.313
19.82,63.44,-0.313
19.82,63.43,-0.313
19.82,63.41,-0.313
19.82,63.39,-0.313
19.83,63.38,-0.313
19.83,63.36,-0.313
19.83,63.34,-0.313
19.83,63.33,-0.313
19.83,63.31,-0.313
19.83,63.29,-0.313
19.83,63.28,-0.313
19.84,63.26,-0.313
19.84,63.24,-0.313
19.84,63.23,-0.313
19.84,63.21,-0.313
19.84,63.19,-0.313
19.84,63.18,-0.313
19.85,63.16,-0.313
19.85,63.14,-0.313
19.85,63.13,-0.313
19.85,63.11,-0.313
19.85,63.09,-0.313
19.86,63.08,-0.313
19.86,63.06,-0.313
19.86,63.04,-0.313
19.86,63.03,-0.313
19.86,63.01,-0.313
19.86,62.99,-0.313
19.87,62.98,-0.313
19.87,62.96,-0.313
19.87,62.94,-0.313
19.87,62.93,-0.313
19.87,62.91,-0.313
19.87,62.89,-0.313
19.88,62.88,-0.312
19.88,62.86,-0.312
19.88,62.84,-0.312
19.88,62.83,-0.312
19.88,62.81,-0.312
19.88,62.79,-0.312
19.88,62.78,-0.312
19.89,62.76,-0.312
19.89,62.74,-0.312
19.89,62.73,-0.312
19.89,62.71,-0.312
19.89,62.69,-0.312
19.89,62.68,-0.312
19.90,62.66,-0.312
19.90,62.64,-0.312
19.90,62.63,-0.312
19.90,62.61,-0.312
19.90,62.59,-0.312
19.91,62.58,-0.312
19.91,62.56,-0.312
19.91,62.54,-0.312
19.91,62.53,-0.312
19.91,62.51,-0.312
19.91,62.49,-0.312
19.92,62.48,-0.312
19.92,62.46,-0.312
19.92,62.44,-0.312
19.92,62.43,-0.312
19.92,62.41,-0.312
19.92,62.39,-0.312
19.93,62.38,-0.312
19.93,62.36,-0.312
19.93,62.34,-0.312
19.93,62.33,-0.312
19.93,62.31,-0.312
19.93,62.29,-0.312
19.93,62.28,-0.312
19.94,62.26,-0.312
19.94,62.24,-0.312
19.94,62.23,-0.312
19.94,62.21,-0.312
19.94,62.19,-0.312
19.94,62.18,-0.312
19.95,62.16,-0.312
19.95,62.14,-0.312
19.95,62.13,-0.312
19.95,62.11,-0.312
19.95,62.09,-0.312
19.96,62.08,-0.312
19.96,62.06,-0.312
19.96,62.04,-0.312
19.96,62.03,-0.312
19.96,62.01,-0.312
19.96,61.99,-0.312
19.97,61.98,-0.312
19.97,61.96,-0.312
19.97,61.94,-0.312
19.97,61.93,-0.312
19.97,61.91,-0.312
19.97,61.89,-0.312
19.98,61.88,-0.312
19.98,61.86,-0.312
19.98,61.84,-0.312
19.98,61.83,-0.312
19.98,61.81,-0.312
19.98,61.79,-0.312
19.98,61.78,-0.311
19.99,61.76,-0.311
19.99,61.74,-0.311
19.99,61.73,-0.311
19.99,61.71,-0.311
19.99,61.69,-0.311
19.99,61.68,-0.311
20.00,61.66,-0.311
20.00,61.64,-0.311
20.00,61.63,-0.311
20.00,61.61,-0.311
20.00,61.59,-0.311
20.01,61.58,-0.311
20.01,61.56,-0.311
20.01,61.55,-0.311
20.01,61.53,-0.311
20.01,61.51,-0.311
20.01,61.49,-0.311
20.02,61.48,-0.311
20.02,61.46,-0.311
20.02,61.44,-0.311
20.02,61.43,-0.311
20.02,61.41,-0.311
20.02,61.40,-0.311
20.03,61.38,-0.311
20.03,61.36,-0.311
20.03,61.34,-0.311
20.03,61.33,-0.311
20.03,61.31,-0.311
20.03,61.29,-0.311
20.03,61.28,-0.311
20.04,61.26,-0.311
20.04,61.24,-0.311
20.04,61.23,-0.311
20.04,61.21,-0.311
20.04,61.19,-0.311
20.04,61.18,-0.311
20.05,61.16,-0.311
20.05,61.14,-0.311
20.05,61.13,-0.311
20.05,61.11,-0.311
20.05,61.09,-0.311
20.06,61.08,-0.311
20.06,61.06,-0.311
20.06,61.05,-0.311
20.06,61.03,-0.311
20.06,61.01,-0.311
20.06,60.99,-0.311
20.07,60.98,-0.311
20.07,60.96,-0.311
20.07,60.94,-0.310
20.07,60.93,-0.310
20.07,60.91,-0.310
20.07,60.89,-0.310
20.08,60.88,-0.310
20.08,60.86,-0.310
20.08,60.84,-0.310
20.08,60.83,-0.310
20.08,60.81,-0.310
20.08,60.79,-0.310
20.08,60.78,-0.310
20.09,60.76,-0.310
20.09,60.75,-0.310
20.09,60.73,-0.310
20.09,60.71,-0.310
20.09,60.70,-0.310
20.09,60.68,-0.310
20.10,60.66,-0.310
20.10,60.65,-0.310
20.10,60.63,-0.310
20.10,60.61,-0.310
20.10,60.60,-0.310
20.11,60.58,-0.310
20.11,60.56,-0.310
20.11,60.55,-0.310
20.11,60.53,-0.310
20.11,60.51,-0.310
20.11,60.49,-0.310
20.12,60.48,-0.310
20.12,60.46,-0.310
20.12,60.45,-0.310
20.12,60.43,-0.310
20.12,60.41,-0.310
20.12,60.39,-0.310
20.13,60.38,-0.310
20.13,60.36,-0.310
20.13,60.35,-0.310
20.13,60.33,-0.310
20.13,60.31,-0.310
20.13,60.30,-0.310
20.13,60.28,-0.310
20.14,60.26,-0.310
20.14,60.25,-0.310
20.14,60.23,-0.310
20.14,60.21,-0.310
20.14,60.20,-0.310
20.14,60.18,-0.310
20.15,60.16,-0.310
20.15,60.14,-0.310
20.15,60.13,-0.310
20.15,60.11,-0.310
20.15,60.09,-0.310
20.16,60.08,-0.310
20.16,60.06,-0.310
20.16,60.04,-0.310
20.16,60.03,-0.309
20.16,60.01,-0.309
20.16,60.00,-0.309
20.17,59.98,-0.309
20.17,59.96,-0.309
20.17,59.95,-0.309
20.17,59.93,-0.309
20.17,59.91,-0.309
20.17,59.90,-0.309
20.18,59.88,-0.309
20.18,59.86,-0.309
20.18,59.85,-0.309
20.18,59.83,-0.309
20.18,59.81,-0.309
20.18,59.80,-0.309
20.18,59.78,-0.309
20.19,59.76,-0.309
20.19,59.75,-0.309
20.19,59.73,-0.309
20.19,59.71,-0.309
20.19,59.70,-0.309
20.19,59.68,-0.309
20.20,59.66,-0.309
20.20,59.65,-0.309
20.20,59.63,-0.309
20.20,59.61,-0.309
20.20,59.60,-0.309
20.21,59.58,-0.309
20.21,59.56,-0.309
20.21,59.55,-0.309
20.21,59.53,-0.309
20.21,59.51,-0.309
20.21,59.50,-0.309
20.22,59.48,-0.309
20.22,59.46,-0.309
20.22,59.45,-0.309
20.22,59.43,-0.309
20.22,59.41,-0.309
20.22,59.40,-0.309
20.23,59.38,-0.309
20.23,59.36,-0.308
20.23,59.35,-0.308
20.23,59.33,-0.308
20.23,59.31,-0.308
20.23,59.30,-0.308
20.23,59.28,-0.308
20.24,59.26,-0.308
20.24,59.25,-0.308
20.24,59.23,-0.308
20.24,59.21,-0.308
20.24,59.20,-0.308
20.24,59.18,-0.308
20.25,59.16,-0.308
20.25,59.15,-0.308
20.25,59.13,-0.308
20.25,59.11,-0.308
20.25,59.10,-0.308
20.26,59.08,-0.308
20.26,59.06,-0.308
20.26,59.05,-0.308
20.26,59.03,-0.308
20.26,59.01,-0.308
20.26,59.00,-0.308
20.27,58.98,-0.308
20.27,58.96,-0.308
20.27,58.95,-0.308
20.27,58.93,-0.308
20.27,58.91,-0.308
20.27,58.90,-0.308
20.28,58.88,-0.308
20.28,58.86,-0.308
20.28,58.85,-0.308
20.28,58.83,-0.308
20.28,58.81,-0.308
20.28,58.80,-0.308
20.28,58.78,-0.308
20.29,58.76,-0.308
20.29,58.75,-0.308
20.29,58.73,-0.308
20.29,58.71,-0.308
20.29,58.70,-0.308
20.29,58.68,-0.308
20.30,58.66,-0.308
20.30,58.65,-0.308
20.30,58.63,-0.308
20.30,58.61,-0.308
20.30,58.60,-0.308
20.31,58.58,-0.308
20.31,58.56,-0.308
20.31,58.55,-0.308
20.31,58.53,-0.308
20.31,58.51,-0.308
20.31,58.50,-0.308
20.32,58.48,-0.308
20.32,58.46,-0.308
20.32,58.45,-0.308
20.32,58.43,-0.308
20.32,58.41,-0.308
20.32,58.40,-0.308
20.33,58.38,-0.308
20.33,58.36,-0.308
20.33,58.35,-0.308
20.33,58.33,-0.307
20.33,58.31,-0.307
20.33,58.30,-0.307
20.33,58.28,-0.307
20.34,58.26,-0.307
20.34,58.25,-0.307
20.34,58.23,-0.307
20.34,58.21,-0.307
20.34,58.20,-0.307
20.34,58.18,-0.307
20.35,58.16,-0.307
20.35,58.15,-0.307
20.35,58.13,-0.307
20.35,58.11,-0.307
20.35,58.10,-0.307
20.36,58.08,-0.307
20.36,58.06,-0.307
20.36,58.05,-0.307
20.36,58.03,-0.307
20.36,58.01,-0.307
20.36,58.00,-0.307
20.37,57.98,-0.307
20.37,57.96,-0.307
20.37,57.95,-0.307
20.37,57.93,-0.307
20.37,57.91,-0.307
20.37,57.90,-0.307
20.38,57.88,-0.307
20.38,57.86,-0.307
20.38,57.85,-0.307
20.38,57.83,-0.307
20.38,57.82,-0.307
20.38,57.80,-0.307
20.38,57.78,-0.307
20.39,57.76,-0.307
20.39,57.75,-0.307
20.39,57.73,-0.307
20.39,57.71,-0.307
20.39,57.70,-0.307
20.39,57.68,-0.307
20.40,57.66,-0.307
20.40,57.65,-0.307
20.40,57.63,-0.307
20.40,57.61,-0.307
20.40,57.60,-0.307
20.41,57.58,-0.307
20.41,57.57,-0.307
20.41,57.55,-0.307
20.41,57.53,-0.307
20.41,57.52,-0.307
20.41,57.50,-0.307
20.42,57.48,-0.307
20.42,57.46,-0.307
20.42,57.45,-0.307
20.42,57.43,-0.307
20.42,57.41,-0.307
20.42,57.40,-0.307
20.43,57.38,-0.307
20.43,57.36,-0.307
20.43,57.35,-0.307
20.43,57.33,-0.307
20.43,57.32,-0.307
20.43,57.30,-0.307
20.43,57.28,-0.307
20.44,57.27,-0.307
20.44,57.25,-0.307
20.44,57.23,-0.307
20.44,57.22,-0.307
20.44,57.20,-0.307
20.44,57.18,-0.307
20.45,57.17,-0.307
20.45,57.15,-0.307
20.45,57.13,-0.307
20.45,57.12,-0.307
20.45,57.10,-0.307
20.46,57.08,-0.307
20.46,57.07,-0.307
20.46,57.05,-0.307
20.46,57.03,-0.307
20.46,57.02,-0.307
20.46,57.00,-0.307
20.47,56.98,-0.307
20.47,56.97,-0.307
20.47,56.95,-0.307
20.47,56.93,-0.307
20.47,56.92,-0.307
20.47,56.90,-0.307
20.48,56.88,-0.307
20.48,56.87,-0.307
20.48,56.85,-0.307
20.48,56.83,-0.307
20.48,56.82,-0.307
20.48,56.80,-0.307
20.48,56.78,-0.307
20.49,56.77,-0.307
20.49,56.75,-0.307
20.49,56.73,-0.307
20.49,56.71,-0.307
20.49,56.70,-0.307
20.49,56.68,-0.307
20.50,56.66,-0.307
20.50,56.65,-0.307
20.50,56.63,-0.307
20.50,56.62,-0.307
20.50,56.60,-0.306
20.51,56.58,-0.306
20.51,56.57,-0.306
20.51,56.55,-0.306
20.51,56.53,-0.306
20.51,56.52,-0.306
20.51,56.50,-0.306
20.52,56.48,-0.306
20.52,56.47,-0.306
20.52,56.45,-0.306
20.52,56.43,-0.306
20.52,56.42,-0.306
20.52,56.40,-0.306
20.53,56.38,-0.306
20.53,56.37,-0.306
20.53,56.35,-0.306
20.53,56.33,-0.306
20.53,56.32,-0.306
20.53,56.30,-0.306
20.53,56.28,-0.306
20.54,56.27,-0.306
20.54,56.25,-0.306
20.54,56.23,-0.306
20.54,56.22,-0.306
20.54,56.20,-0.306
20.54,56.18,-0.306
20.55,56.17,-0.306
20.55,56.15,-0.306
20.55,56.13,-0.306
20.55,56.12,-0.306
20.55,56.10,-0.306
20.56,56.08,-0.306
20.56,56.07,-0.306
20.56,56.05,-0.306
20.56,56.03,-0.306
20.56,56.02,-0.306
20.56,56.00,-0.306
20.57,55.98,-0.306
20.57,55.96,-0.306
20.57,55.95,-0.306
20.57,55.93,-0.306
20.57,55.92,-0.306
20.57,55.90,-0.306
20.58,55.88,-0.306
20.58,55.87,-0.306
20.58,55.85,-0.306
20.58,55.83,-0.306
20.58,55.82,-0.306
20.58,55.80,-0.306
20.58,55.78,-0.306
20.59,55.77,-0.306
20.59,55.75,-0.306
20.59,55.73,-0.306
20.59,55.72,-0.306
20.59,55.70,-0.306
20.59,55.68,-0.306
20.60,55.67,-0.306
20.60,55.65,-0.306
20.60,55.63,-0.306
20.60,55.62,-0.306
20.60,55.60,-0.306
20.61,55.58,-0.306
20.61,55.57,-0.306
20.61,55.55,-0.306
20.61,55.53,-0.306
20.61,55.52,-0.306
20.61,55.50,-0.306
20.62,55.48,-0.306
20.62,55.47,-0.306
20.62,55.45,-0.306
20.62,55.43,-0.306
20.62,55.42,-0.306
20.62,55.40,-0.306
20.63,55.38,-0.306
20.63,55.37,-0.306
20.63,55.35,-0.306
20.63,55.33,-0.306
20.63,55.32,-0.306
20.63,55.30,-0.306
20.63,55.28,-0.306
20.64,55.27,-0.305
20.64,55.25,-0.305
20.64,55.23,-0.305
20.64,55.22,-0.305
20.64,55.20,-0.305
20.64,55.18,-0.305
20.65,55.17,-0.305
20.65,55.15,-0.305
20.65,55.13,-0.305
20.65,55.12,-0.305
20.65,55.10,-0.305
20.66,55.08,-0.305
20.66,55.07,-0.305
20.66,55.05,-0.305
20.66,55.03,-0.305
20.66,55.02,-0.305
20.66,55.00,-0.305
20.67,54.98,-0.305
20.67,54.97,-0.305
20.67,54.95,-0.305
20.67,54.93,-0.305
20.67,54.92,-0.305
20.67,54.90,-0.305
20.68,54.88,-0.305
20.68,54.87,-0.305
20.68,54.85,-0.305
20.68,54.83,-0.305
20.68,54.82,-0.305
20.68,54.80,-0.305
20.68,54.78,-0.305
20.69,54.77,-0.305
20.69,54.75,-0.305
20.69,54.73,-0.305
20.69,54.72,-0.305
20.69,54.70,-0.305
20.69,54.68,-0.305
20.70,54.67,-0.305
20.70,54.65,-0.305
20.70,54.63,-0.305
20.70,54.62,-0.305
20.70,54.60,-0.305
20.71,54.58,-0.305
20.71,54.57,-0.305
20.71,54.55,-0.305
20.71,54.53,-0.305
20.71,54.52,-0.305
20.71,54.50,-0.305
20.72,54.48,-0.305
20.72,54.47,-0.305
20.72,54.45,-0.305
20.72,54.43,-0.305
20.72,54.42,-0.305
20.72,54.40,-0.305
20.73,54.38,-0.305
20.73,54.37,-0.305
20.73,54.35,-0.305
20.73,54.33,-0.305
20.73,54.32,-0.305
20.73,54.30,-0.305
20.73,54.28,-0.305
20.74,54.27,-0.305
20.74,54.25,-0.305
20.74,54.23,-0.305
20.74,54.22,-0.305
20.74,54.20,-0.305
20.74,54.18,-0.306
20.75,54.17,-0.306
20.75,54.15,-0.306
20.75,54.13,-0.306
20.75,54.12,-0.306
20.75,54.10,-0.306
20.76,54.08,-0.306
20.76,54.07,-0.306
20.76,54.05,-0.306
20.76,54.03,-0.306
20.76,54.02,-0.306
20.76,54.00,-0.305
20.77,53.98,-0.305
20.77,53.97,-0.305
20.77,53.95,-0.305
20.77,53.93,-0.305
20.77,53.92,-0.305
20.77,53.90,-0.305
20.78,53.88,-0.305
20.78,53.87,-0.305
20.78,53.85,-0.305
20.78,53.83,-0.305
20.78,53.82,-0.305
20.78,53.80,-0.305
20.78,53.78,-0.305
20.79,53.77,-0.305
20.79,53.75,-0.305
20.79,53.73,-0.305
20.79,53.72,-0.305
20.79,53.70,-0.305
20.79,53.68,-0.305
20.80,53.67,-0.305
20.80,53.65,-0.305
20.80,53.63,-0.305
20.80,53.62,-0.305
20.80,53.60,-0.305
20.81,53.58,-0.305
20.81,53.57,-0.305
20.81,53.55,-0.305
20.81,53.53,-0.305
20.81,53.52,-0.305
20.81,53.50,-0.305
20.82,53.48,-0.305
20.82,53.47,-0.305
20.82,53.45,-0.305
20.82,53.43,-0.305
20.82,53.42,-0.305
20.82,53.40,-0.305
20.83,53.38,-0.305
20.83,53.37,-0.305
20.83,53.35,-0.305
20.83,53.33,-0.305
20.83,53.32,-0.305
20.83,53.30,-0.305
20.83,53.28,-0.305
20.84,53.27,-0.305
20.84,53.25,-0.305
20.84,53.23,-0.305
20.84,53.22,-0.305
20.84,53.20,-0.305
20.84,53.18,-0.305
20.85,53.17,-0.305
20.85,53.15,-0.305
20.85,53.13,-0.305
20.85,53.12,-0.304
20.85,53.10,-0.304
20.86,53.08,-0.304
20.86,53.07,-0.304
20.86,53.05,-0.304
20.86,53.03,-0.304
20.86,53.02,-0.304
20.86,53.00,-0.304
20.87,52.98,-0.304
20.87,52.97,-0.304
20.87,52.95,-0.304
20.87,52.93,-0.304
20.87,52.92,-0.304
20.87,52.90,-0.304
20.88,52.88,-0.304
20.88,52.87,-0.304
20.88,52.85,-0.304
20.88,52.83,-0.304
20.88,52.82,-0.304
20.88,52.80,-0.304
20.88,52.78,-0.304
20.89,52.77,-0.304
20.89,52.75,-0.304
20.89,52.73,-0.304
20.89,52.72,-0.304
20.89,52.70,-0.304
20.89,52.68,-0.304
20.90,52.67,-0.304
20.90,52.65,-0.304
20.90,52.63,-0.304
20.90,52.62,-0.304
20.90,52.60,-0.304
20.91,52.58,-0.304
20.91,52.57,-0.304
20.91,52.55,-0.304
20.91,52.53,-0.304
20.91,52.52,-0.304
20.91,52.50,-0.304
20.92,52.48,-0.304
20.92,52.47,-0.304
20.92,52.45,-0.304
20.92,52.44,-0.304
20.92,52.42,-0.304
20.92,52.40,-0.304
20.93,52.38,-0.304
20.93,52.37,-0.304
20.93,52.35,-0.304
20.93,52.33,-0.304
20.93,52.32,-0.304
20.93,52.30,-0.304
20.93,52.28,-0.304
20.94,52.27,-0.304
20.94,52.25,-0.304
20.94,52.23,-0.304
20.94,52.22,-0.304
20.94,52.20,-0.304
20.94,52.18,-0.304
20.95,52.17,-0.304
20.95,52.15,-0.304
20.95,52.13,-0.304
20.95,52.12,-0.304
20.95,52.10,-0.304
20.96,52.08,-0.304
20.96,52.07,-0.304
20.96,52.05,-0.304
20.96,52.03,-0.304
20.96,52.02,-0.304
20.96,52.00,-0.304
20.97,51.98,-0.304
20.97,51.97,-0.304
20.97,51.95,-0.304
20.97,51.93,-0.304
20.97,51.92,-0.304
20.97,51.90,-0.304
20.98,51.89,-0.304
20.98,51.87,-0.304
20.98,51.85,-0.304
20.98,51.84,-0.303
20.98,51.82,-0.304
20.98,51.80,-0.304
20.98,51.78,-0.304
20.99,51.77,-0.303
20.99,51.75,-0.303
20.99,51.73,-0.303
20.99,51.72,-0.303
20.99,51.70,-0.303

[step]
Ramp 10.00 °C/min to 150.00 °C
Time,Temperature,Heat Flow (Normalized),Heat Capacity (Normalized)
min,°C,W/g,J/(g.°C)
21.99,50.14,-0.044,0.000
22.00,50.14,-0.044,0.000
22.00,50.14,-0.043,0.000
22.00,50.14,-0.043,0.000
22.00,50.14,-0.043,0.000
22.00,50.13,-0.043,0.000
22.01,50.14,-0.043,0.000
22.01,50.14,-0.043,0.000
22.01,50.14,-0.043,0.000
22.01,50.14,-0.043,0.000
22.01,50.14,-0.043,0.000
22.01,50.13,-0.043,0.000
22.02,50.14,-0.043,0.000
22.02,50.14,-0.043,0.000
22.02,50.14,-0.043,0.000
